"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.05009,0,7.2972e-39,-1.5339e-24,0,2.8525e+09,-4.3631e+06,2.8482e+09,1637.4,4.0119e-10,-5.2632e-08,3431.2,5.007e+18,3.5e-05,0,0,-0.45571,-7.2143e+06,3047.2,5.9921e-37,10,2.5035e+22,0,1,16400,0,16400,0,0,0.05,0,-7.0991e-26,7.6125e-09,0,2.8483e+09,-909.03,2.8483e+09,1637.4,6.4754e-08,-9.9179e-07,3431.2,5.007e+18,3.5e-05,0,0,-0.45885,-7.0968e+06,3047.3,1.7812e-28,10,2.5035e+22,0,1,16400,0,16400,0,0,0.05009,0,-3.5744e-39,-1.5339e-24,0,2.8516e+09,-4.3629e+06,2.8473e+09,1637.4,9.7681e-10,-4.4651e-07,3431.2,5.007e+18,3.5e-05,0,0,-0.45603,-8.1216e+06,3047.2,9.1801e-36,10,2.5035e+22,0,1,16400,0,16400,0,0,0.05009,0,-2.7726e-38,-1.5339e-24,0,2.8524e+09,-4.3631e+06,2.8481e+09,1637.4,9.0005e-10,-4.9757e-07,3431.2,5.007e+18,3.5e-05,0,0,-0.45603,-7.3148e+06,3047.2,6.9068e-36,10,2.5035e+22,0,1,16400,0,16400,0
0,0.050091,0,1.252e-38,-2.6318e-24,0,2.8457e+09,-4.3632e+06,2.8413e+09,1637.3,2.1577e-10,5.5884e-07,3431.1,5.0071e+18,3.5e-05,0,0,-0.46488,-7.2143e+06,3046.7,3.4691e-37,10,2.5036e+22,0,1,16600,0,16600,0,0,0.05,0,-1.218e-25,1.3061e-08,0,2.8414e+09,98.724,2.8414e+09,1637.3,2.6043e-07,-5.733e-07,3431.1,5.0071e+18,3.5e-05,0,0,-0.46811,-7.0968e+06,3046.7,4.1561e-28,10,2.5036e+22,0,1,16600,0,16600,0,0,0.050091,0,-6.1326e-39,-2.6318e-24,0,2.8448e+09,-4.3631e+06,2.8404e+09,1637.3,4.9016e-10,2.5965e-07,3431.1,5.0071e+18,3.5e-05,0,0,-0.46521,-8.1216e+06,3046.6,5.3148e-36,10,2.5036e+22,0,1,16600,0,16600,0,0,0.050091,0,-4.7571e-38,-2.6318e-24,0,2.8456e+09,-4.3632e+06,2.8412e+09,1637.3,4.7294e-10,2.0447e-07,3431.1,5.0071e+18,3.5e-05,0,0,-0.46521,-7.3147e+06,3046.6,3.9987e-36,10,2.5036e+22,0,1,16600,0,16600,0
0,0.050092,0,1.7743e-38,-3.7296e-24,0,2.8388e+09,-4.3633e+06,2.8345e+09,1637.2,3.0356e-11,1.1703e-06,3431,5.0072e+18,3.5e-05,0,0,-0.47405,-7.2143e+06,3046.1,9.4613e-38,10,2.5036e+22,0,1,16800,0,16800,0,0,0.05,0,-1.7261e-25,1.8509e-08,0,2.8346e+09,1106.5,2.8346e+09,1637.2,4.561e-07,-1.5482e-07,3431,5.0073e+18,3.5e-05,0,0,-0.47737,-7.0968e+06,3046.1,6.5311e-28,10,2.5036e+22,0,1,16800,0,16800,0,0,0.050092,0,-8.6908e-39,-3.7296e-24,0,2.8379e+09,-4.3633e+06,2.8335e+09,1637.2,3.5046e-12,9.6581e-07,3431,5.0072e+18,3.5e-05,0,0,-0.47438,-8.1215e+06,3046,1.4495e-36,10,2.5036e+22,0,1,16800,0,16800,0,0,0.050092,0,-6.7415e-38,-3.7296e-24,0,2.8387e+09,-4.3633e+06,2.8344e+09,1637.2,4.583e-11,9.065e-07,3431,5.0072e+18,3.5e-05,0,0,-0.47438,-7.3147e+06,3046.1,1.0906e-36,10,2.5036e+22,0,1,16800,0,16800,0
0,0.050093,0,3.8726e-38,-8.1405e-24,0,2.832e+09,-4.3635e+06,2.8276e+09,1637.1,-2.4208e-11,9.8324e-07,3431,5.0074e+18,3.5e-05,0,0,-0.48378,-7.2143e+06,3045.5,4.5362e-41,10,2.5037e+22,0,1,17000,0,17000,0,0,0.05,0,-3.7675e-25,4.0399e-08,0,2.8277e+09,-43.635,2.8277e+09,1637.1,3.8935e-07,-1.2057e-07,3431,5.0074e+18,3.5e-05,0,0,-0.48719,-7.0968e+06,3045.5,5.9373e-28,10,2.5037e+22,0,1,17000,0,17000,0,0,0.050093,0,-1.8969e-38,-8.1405e-24,0,2.831e+09,-4.3634e+06,2.8267e+09,1637.1,-1.2057e-10,1.0623e-06,3431,5.0074e+18,3.5e-05,0,0,-0.48411,-8.1215e+06,3045.4,1.4475e-39,10,2.5037e+22,0,1,17000,0,17000,0,0,0.050093,0,-1.4714e-37,-8.1405e-24,0,2.8319e+09,-4.3635e+06,2.8275e+09,1637.1,-8.322e-11,1.0087e-06,3431,5.0074e+18,3.5e-05,0,0,-0.48411,-7.3147e+06,3045.5,7.019e-41,10,2.5037e+22,0,1,17000,0,17000,0
0,0.050095,0,6.9166e-38,-1.4539e-23,0,2.8251e+09,-4.3636e+06,2.8207e+09,1637,-2.5893e-13,3.1704e-07,3430.9,5.0075e+18,3.5e-05,0,0,-0.49383,-7.2143e+06,3044.9,1.1794e-40,10,2.5038e+22,0,1,17200,0,17200,0,0,0.05,0,-6.7288e-25,7.2155e-08,0,2.8208e+09,-2488.5,2.8208e+09,1637,1.6517e-07,-3.1685e-07,3430.9,5.0076e+18,3.5e-05,0,0,-0.49734,-7.0968e+06,3044.9,3.5624e-28,10,2.5038e+22,0,1,17200,0,17200,0,0,0.050095,0,-3.388e-38,-1.4539e-23,0,2.8242e+09,-4.3635e+06,2.8198e+09,1637,-2.7093e-11,7.9304e-07,3430.9,5.0076e+18,3.5e-05,0,0,-0.49418,-8.1215e+06,3044.8,3.7634e-39,10,2.5038e+22,0,1,17200,0,17200,0,0,0.050095,0,-2.628e-37,-1.4539e-23,0,2.825e+09,-4.3636e+06,2.8206e+09,1637,-3.3432e-11,7.509e-07,3430.9,5.0076e+18,3.5e-05,0,0,-0.49418,-7.3147e+06,3044.9,1.8249e-40,10,2.5038e+22,0,1,17200,0,17200,0
0,0.050096,0,9.9606e-38,-2.0938e-23,0,2.8182e+09,-4.3637e+06,2.8139e+09,1636.9,2.369e-11,-3.4916e-07,3430.8,5.0077e+18,3.5e-05,0,0,-0.50389,-7.2143e+06,3044.3,1.9052e-40,10,2.5038e+22,0,1,17400,0,17400,0,0,0.05,0,-9.6902e-25,1.0391e-07,0,2.814e+09,-4933.3,2.814e+09,1636.9,-5.9023e-08,-5.1313e-07,3430.8,5.0078e+18,3.5e-05,0,0,-0.50749,-7.0968e+06,3044.3,1.1875e-28,10,2.5039e+22,0,1,17400,0,17400,0,0,0.050096,0,-4.879e-38,-2.0938e-23,0,2.8173e+09,-4.3637e+06,2.813e+09,1636.9,6.6382e-11,5.2375e-07,3430.8,5.0077e+18,3.5e-05,0,0,-0.50424,-8.1215e+06,3044.3,6.0794e-39,10,2.5039e+22,0,1,17400,0,17400,0,0,0.050096,0,-3.7846e-37,-2.0938e-23,0,2.8181e+09,-4.3638e+06,2.8138e+09,1636.9,1.6356e-11,4.9314e-07,3430.8,5.0077e+18,3.5e-05,0,0,-0.50424,-7.3147e+06,3044.3,2.948e-40,10,2.5039e+22,0,1,17400,0,17400,0
0,0.050097,0,2.0354e-37,-4.2785e-23,0,2.8114e+09,-4.3639e+06,2.807e+09,1636.8,2.6861e-11,-2.6883e-07,3430.7,5.0079e+18,3.5e-05,0,0,-0.51443,-7.2143e+06,3043.7,1.9052e-40,10,2.5039e+22,0,1,17600,0,17600,0,0,0.05,0,-1.9801e-24,2.1233e-07,0,2.8071e+09,-4570.8,2.8071e+09,1636.8,-1.2907e-08,-6.2197e-07,3430.7,5.0079e+18,3.5e-05,0,0,-0.51814,-7.0968e+06,3043.8,4.3738e-28,10,2.504e+22,0,1,17600,0,17600,0,0,0.050097,0,-9.9698e-38,-4.2785e-23,0,2.8105e+09,-4.3639e+06,2.8061e+09,1636.8,5.4022e-11,7.0147e-07,3430.7,5.0079e+18,3.5e-05,0,0,-0.51479,-8.1215e+06,3043.7,6.0794e-39,10,2.5039e+22,0,1,17600,0,17600,0,0,0.050097,0,-7.7335e-37,-4.2785e-23,0,2.8113e+09,-4.3639e+06,2.8069e+09,1636.8,2.395e-11,6.8119e-07,3430.7,5.0079e+18,3.5e-05,0,0,-0.51479,-7.3147e+06,3043.7,2.948e-40,10,2.5039e+22,0,1,17600,0,17600,0
0,0.050098,0,3.8095e-37,-8.0079e-23,0,2.8045e+09,-4.364e+06,2.8001e+09,1636.7,9.2564e-12,5.5803e-07,3430.7,5.008e+18,3.5e-05,0,0,-0.52546,-7.2143e+06,3043.2,1.1794e-40,10,2.504e+22,0,1,17800,0,17800,0,0,0.05,0,-3.7061e-24,3.9741e-07,0,2.8003e+09,-1401,2.8003e+09,1636.7,3.0351e-07,-6.4338e-07,3430.7,5.0081e+18,3.5e-05,0,0,-0.52927,-7.0968e+06,3043.2,1.3122e-27,10,2.504e+22,0,1,17800,0,17800,0,0,0.050098,0,-1.866e-37,-8.0079e-23,0,2.8036e+09,-4.3641e+06,2.7992e+09,1636.7,-6.4173e-11,1.3262e-06,3430.7,5.008e+18,3.5e-05,0,0,-0.52583,-8.1214e+06,3043.1,3.7634e-39,10,2.504e+22,0,1,17800,0,17800,0,0,0.050098,0,-1.4475e-36,-8.0079e-23,0,2.8044e+09,-4.3641e+06,2.8e+09,1636.7,-1.0651e-11,1.3151e-06,3430.7,5.008e+18,3.5e-05,0,0,-0.52583,-7.3147e+06,3043.2,1.8249e-40,10,2.504e+22,0,1,17800,0,17800,0
0,0.050099,0,5.5837e-37,-1.1737e-22,0,2.7976e+09,-4.3642e+06,2.7933e+09,1636.6,-8.3487e-12,1.3849e-06,3430.6,5.0082e+18,3.5e-05,0,0,-0.53648,-7.2143e+06,3042.6,4.5362e-41,10,2.5041e+22,0,1,18000,0,18000,0,0,0.05,0,-5.4321e-24,5.825e-07,0,2.7934e+09,1768.9,2.7934e+09,1636.6,6.1993e-07,-6.6478e-07,3430.6,5.0082e+18,3.5e-05,0,0,-0.54039,-7.0968e+06,3042.6,2.1869e-27,10,2.5041e+22,0,1,18000,0,18000,0,0,0.050099,0,-2.7351e-37,-1.1737e-22,0,2.7967e+09,-4.3643e+06,2.7924e+09,1636.6,-1.8237e-10,1.9509e-06,3430.6,5.0082e+18,3.5e-05,0,0,-0.53686,-8.1214e+06,3042.5,1.4475e-39,10,2.5041e+22,0,1,18000,0,18000,0,0,0.050099,0,-2.1216e-36,-1.1737e-22,0,2.7975e+09,-4.3642e+06,2.7932e+09,1636.6,-4.5252e-11,1.9489e-06,3430.6,5.0082e+18,3.5e-05,0,0,-0.53686,-7.3147e+06,3042.6,7.019e-41,10,2.5041e+22,0,1,18000,0,18000,0
0,0.0501,0,1.057e-36,-2.222e-22,0,2.7908e+09,-4.3643e+06,2.7864e+09,1636.5,-1.0723e-11,1.6162e-06,3430.5,5.0084e+18,3.5e-05,0,0,-0.54791,-7.2143e+06,3042,8.7085e-41,10,2.5042e+22,0,1,18200,0,18200,0,0,0.05,0,-1.0283e-23,1.1027e-06,0,2.7865e+09,1844.7,2.7865e+09,1636.5,6.919e-07,-6.8127e-07,3430.5,5.0084e+18,3.5e-05,0,0,-0.55193,-7.0968e+06,3042,2.4056e-27,10,2.5042e+22,0,1,18200,0,18200,0,0,0.0501,0,-5.1777e-37,-2.222e-22,0,2.7899e+09,-4.3645e+06,2.7855e+09,1636.5,-1.3241e-10,2.0086e-06,3430.5,5.0084e+18,3.5e-05,0,0,-0.54829,-8.1214e+06,3041.9,2.8e-37,10,2.5042e+22,0,1,18200,0,18200,0,0,0.0501,0,-4.0163e-36,-2.222e-22,0,2.7907e+09,-4.3644e+06,2.7863e+09,1636.5,-3.1382e-11,2.0177e-06,3430.5,5.0084e+18,3.5e-05,0,0,-0.54829,-7.3147e+06,3042,7.1979e-39,10,2.5042e+22,0,1,18200,0,18200,0
0,0.050101,0,2.0911e-36,-4.3957e-22,0,2.7839e+09,-4.3645e+06,2.7796e+09,1636.4,1.2286e-11,8.5485e-07,3430.4,5.0086e+18,3.5e-05,0,0,-0.56,-7.2143e+06,3041.4,3.1931e-40,10,2.5043e+22,0,1,18400,0,18400,0,0,0.05,0,-2.0343e-23,2.1814e-06,0,2.7797e+09,-3236.2,2.7797e+09,1636.4,3.5643e-07,-6.8955e-07,3430.4,5.0086e+18,3.5e-05,0,0,-0.56412,-7.0968e+06,3041.4,1.5308e-27,10,2.5043e+22,0,1,18400,0,18400,0,0,0.050101,0,-1.0243e-36,-4.3957e-22,0,2.783e+09,-4.3646e+06,2.7787e+09,1636.4,1.9779e-10,1.1213e-06,3430.4,5.0086e+18,3.5e-05,0,0,-0.56039,-8.1214e+06,3041.3,1.0267e-36,10,2.5043e+22,0,1,18400,0,18400,0,0,0.050101,0,-7.9453e-36,-4.3957e-22,0,2.7838e+09,-4.3645e+06,2.7795e+09,1636.4,6.3274e-11,1.1447e-06,3430.4,5.0086e+18,3.5e-05,0,0,-0.56039,-7.3147e+06,3041.4,2.6392e-38,10,2.5043e+22,0,1,18400,0,18400,0
0,0.050102,0,3.1252e-36,-6.5693e-22,0,2.7771e+09,-4.3647e+06,2.7727e+09,1636.3,3.5296e-11,9.3524e-08,3430.4,5.0087e+18,3.5e-05,0,0,-0.57209,-7.2143e+06,3040.8,5.5154e-40,10,2.5044e+22,0,1,18600,0,18600,0,0,0.05,0,-3.0403e-23,3.2602e-06,0,2.7728e+09,-8317,2.7728e+09,1636.3,2.0964e-08,-6.9783e-07,3430.4,5.0088e+18,3.5e-05,0,0,-0.57632,-7.0968e+06,3040.8,6.5608e-28,10,2.5044e+22,0,1,18600,0,18600,0,0,0.050102,0,-1.5308e-36,-6.5693e-22,0,2.7762e+09,-4.3646e+06,2.7718e+09,1636.3,5.28e-10,2.3408e-07,3430.4,5.0088e+18,3.5e-05,0,0,-0.57249,-8.1214e+06,3040.8,1.7733e-36,10,2.5044e+22,0,1,18600,0,18600,0,0,0.050102,0,-1.1874e-35,-6.5693e-22,0,2.777e+09,-4.3647e+06,2.7726e+09,1636.3,1.5793e-10,2.7162e-07,3430.4,5.0088e+18,3.5e-05,0,0,-0.57249,-7.3148e+06,3040.8,4.5587e-38,10,2.5044e+22,0,1,18600,0,18600,0
0,0.050103,0,5.4075e-36,-1.1367e-21,0,2.7702e+09,-4.3648e+06,2.7658e+09,1636.2,3.5742e-11,-2.7627e-07,3430.3,5.0089e+18,3.5e-05,0,0,-0.58447,-7.2144e+06,3040.2,6.6765e-40,10,2.5045e+22,0,1,18800,0,18800,0,0,0.05,0,-5.2606e-23,5.6411e-06,0,2.766e+09,-10205,2.766e+09,1636.2,-1.4434e-07,-6.3154e-07,3430.3,5.009e+18,3.5e-05,0,0,-0.58882,-7.0969e+06,3040.3,2.4398e-28,10,2.5045e+22,0,1,18800,0,18800,0,0,0.050103,0,-2.6487e-36,-1.1367e-21,0,2.7693e+09,-4.3647e+06,2.7649e+09,1636.2,6.4576e-10,-2.8655e-07,3430.3,5.0089e+18,3.5e-05,0,0,-0.58488,-8.1214e+06,3040.2,2.1466e-36,10,2.5045e+22,0,1,18800,0,18800,0,0,0.050103,0,-2.0546e-35,-1.1367e-21,0,2.7701e+09,-4.3649e+06,2.7657e+09,1636.2,1.3253e-10,-2.3894e-07,3430.3,5.0089e+18,3.5e-05,0,0,-0.58488,-7.3148e+06,3040.2,5.5184e-38,10,2.5045e+22,0,1,18800,0,18800,0
0,0.050104,0,1.1434e-35,-2.4036e-21,0,2.7633e+09,-4.365e+06,2.759e+09,1636.1,-3.1502e-11,5.2852e-07,3430.2,5.0091e+18,3.5e-05,0,0,-0.59772,-7.2144e+06,3039.7,4.3543e-40,10,2.5046e+22,0,1,19000,0,19000,0,0,0.05,0,-1.1124e-22,1.1928e-05,0,2.7591e+09,-2512,2.7591e+09,1636.1,2.0085e-07,-3.4157e-07,3430.2,5.0092e+18,3.5e-05,0,0,-0.60219,-7.0969e+06,3039.7,1.2199e-27,10,2.5046e+22,0,1,19000,0,19000,0,0,0.050104,0,-5.6009e-36,-2.4036e-21,0,2.7624e+09,-4.3649e+06,2.7581e+09,1636.1,1.2621e-10,2.9269e-07,3430.2,5.0091e+18,3.5e-05,0,0,-0.59814,-8.1214e+06,3039.6,1.4e-36,10,2.5046e+22,0,1,19000,0,19000,0,0,0.050104,0,-4.3446e-35,-2.4036e-21,0,2.7632e+09,-4.365e+06,2.7589e+09,1636.1,-2.5303e-10,3.3794e-07,3430.2,5.0091e+18,3.5e-05,0,0,-0.59814,-7.3148e+06,3039.7,3.5989e-38,10,2.5046e+22,0,1,19000,0,19000,0
0,0.050106,0,1.7461e-35,-3.6705e-21,0,2.7565e+09,-4.3652e+06,2.7521e+09,1636,-9.8747e-11,1.3333e-06,3430.1,5.0093e+18,3.5e-05,0,0,-0.61097,-7.2144e+06,3039.1,2.032e-40,10,2.5047e+22,0,1,19200,0,19200,0,0,0.05,0,-1.6987e-22,1.8216e-05,0,2.7522e+09,5180.6,2.7522e+09,1636,5.4603e-07,-5.1604e-08,3430.2,5.0094e+18,3.5e-05,0,0,-0.61556,-7.0969e+06,3039.1,2.1958e-27,10,2.5047e+22,0,1,19200,0,19200,0,0,0.050106,0,-8.5531e-36,-3.6705e-21,0,2.7556e+09,-4.3651e+06,2.7512e+09,1636,-3.9334e-10,8.7193e-07,3430.1,5.0093e+18,3.5e-05,0,0,-0.6114,-8.1214e+06,3039,6.5332e-37,10,2.5047e+22,0,1,19200,0,19200,0,0,0.050106,0,-6.6346e-35,-3.6705e-21,0,2.7564e+09,-4.3652e+06,2.752e+09,1636,-6.3859e-10,9.1483e-07,3430.1,5.0093e+18,3.5e-05,0,0,-0.6114,-7.3148e+06,3039.1,1.6795e-38,10,2.5047e+22,0,1,19200,0,19200,0
0,0.050107,0,2.7126e-35,-5.7021e-21,0,2.7496e+09,-4.3654e+06,2.7453e+09,1635.9,-1.2024e-10,1.893e-06,3430.1,5.0095e+18,3.5e-05,0,0,-0.62439,-7.2144e+06,3038.5,9.3475e-38,10,2.5048e+22,0,1,19400,0,19400,0,0,0.05,0,-2.6389e-22,2.8298e-05,0,2.7454e+09,10890,2.7454e+09,1635.9,8.0369e-07,1.5064e-07,3430.1,5.0096e+18,3.5e-05,0,0,-0.62909,-7.0969e+06,3038.5,2.9278e-27,10,2.5048e+22,0,1,19400,0,19400,0,0,0.050107,0,-1.3287e-35,-5.7021e-21,0,2.7487e+09,-4.3652e+06,2.7443e+09,1635.9,-5.8532e-10,1.2864e-06,3430.1,5.0096e+18,3.5e-05,0,0,-0.62482,-8.1214e+06,3038.4,3.7383e-35,10,2.5048e+22,0,1,19400,0,19400,0,0,0.050107,0,-1.0307e-34,-5.7021e-21,0,2.7495e+09,-4.3654e+06,2.7452e+09,1635.9,-7.2273e-10,1.3265e-06,3430.1,5.0096e+18,3.5e-05,0,0,-0.62482,-7.3148e+06,3038.5,3.0708e-35,10,2.5048e+22,0,1,19400,0,19400,0
0,0.050108,0,6.2254e-35,-1.3086e-20,0,2.7428e+09,-4.3656e+06,2.7384e+09,1635.8,1.7852e-10,7.3727e-07,3430,5.0098e+18,3.5e-05,0,0,-0.63891,-7.2145e+06,3037.9,8.4128e-37,10,2.5049e+22,0,1,19600,0,19600,0,0,0.05,0,-6.0563e-22,6.4944e-05,0,2.7385e+09,2715.4,2.7385e+09,1635.8,4.4862e-07,-2.6122e-07,3430,5.0098e+18,3.5e-05,0,0,-0.64374,-7.097e+06,3037.9,1.9518e-27,10,2.5049e+22,0,1,19600,0,19600,0,0,0.050108,0,-3.0494e-35,-1.3086e-20,0,2.7419e+09,-4.3652e+06,2.7375e+09,1635.8,1.5157e-09,5.4707e-07,3430,5.0098e+18,3.5e-05,0,0,-0.63936,-8.1214e+06,3037.8,3.3645e-34,10,2.5049e+22,0,1,19600,0,19600,0,0,0.050108,0,-2.3654e-34,-1.3086e-20,0,2.7427e+09,-4.3655e+06,2.7383e+09,1635.8,1.3031e-09,5.8145e-07,3430,5.0098e+18,3.5e-05,0,0,-0.63936,-7.3149e+06,3037.9,2.7637e-34,10,2.5049e+22,0,1,19600,0,19600,0
0,0.050109,0,9.7382e-35,-2.047e-20,0,2.7359e+09,-4.3658e+06,2.7315e+09,1635.7,4.7729e-10,-4.1849e-07,3429.9,5.01e+18,3.5e-05,0,0,-0.65344,-7.2145e+06,3037.3,1.5891e-36,10,2.505e+22,0,1,19800,0,19800,0,0,0.05,0,-9.4737e-22,0.00010159,0,2.7317e+09,-5459,2.7317e+09,1635.7,9.3561e-08,-6.7308e-07,3429.9,5.0101e+18,3.5e-05,0,0,-0.65839,-7.097e+06,3037.3,9.7592e-28,10,2.505e+22,0,1,19800,0,19800,0,0,0.050109,0,-4.77e-35,-2.047e-20,0,2.735e+09,-4.3651e+06,2.7306e+09,1635.7,3.6166e-09,-1.9221e-07,3429.9,5.01e+18,3.5e-05,0,0,-0.65389,-8.1214e+06,3037.2,6.3552e-34,10,2.505e+22,0,1,19800,0,19800,0,0,0.050109,0,-3.7001e-34,-2.047e-20,0,2.7358e+09,-4.3656e+06,2.7314e+09,1635.7,3.3289e-09,-1.6358e-07,3429.9,5.01e+18,3.5e-05,0,0,-0.65389,-7.3149e+06,3037.3,5.2204e-34,10,2.505e+22,0,1,19800,0,19800,0
0,0.05011,0,1.3251e-34,-2.7855e-20,0,2.729e+09,-4.366e+06,2.7247e+09,1635.6,7.7605e-10,-1.5742e-06,3429.9,5.0102e+18,3.5e-05,0,0,-0.66796,-7.2145e+06,3036.7,2.3369e-36,10,2.5051e+22,0,1,20000,0,20000,0,0,0.05,0,-1.2891e-21,0.00013823,0,2.7248e+09,-13633,2.7248e+09,1635.6,-2.615e-07,-1.0849e-06,3429.9,5.0103e+18,3.5e-05,0,0,-0.67304,-7.0971e+06,3036.7,0,10,2.5051e+22,0,1,20000,0,20000,0,0,0.05011,0,-6.4907e-35,-2.7855e-20,0,2.7281e+09,-4.3651e+06,2.7238e+09,1635.6,5.7176e-09,-9.3149e-07,3429.8,5.0102e+18,3.5e-05,0,0,-0.66843,-8.1215e+06,3036.7,9.3458e-34,10,2.5051e+22,0,1,20000,0,20000,0,0,0.05011,0,-5.0348e-34,-2.7855e-20,0,2.7289e+09,-4.3657e+06,2.7246e+09,1635.6,5.3548e-09,-9.0861e-07,3429.9,5.0102e+18,3.5e-05,0,0,-0.66843,-7.3149e+06,3036.7,7.677e-34,10,2.5051e+22,0,1,20000,0,20000,0
0,0.050111,0,3.3725e-34,-7.0892e-20,0,2.7222e+09,-4.3662e+06,2.7178e+09,1635.5,5.0414e-10,-6.4491e-07,3429.8,5.0105e+18,3.5e-05,0,0,-0.68388,-7.2146e+06,3036.1,1.5891e-36,10,2.5052e+22,0,1,20200,0,20200,0,0,0.05,0,-3.2809e-21,0.00035182,0,2.7179e+09,-7389.4,2.7179e+09,1635.5,1.7621e-07,-1.2981e-06,3429.8,5.0105e+18,3.5e-05,0,0,-0.68909,-7.0971e+06,3036.2,2.1668e-27,10,2.5053e+22,0,1,20200,0,20200,0,0,0.050111,0,-1.6519e-34,-7.0892e-20,0,2.7213e+09,-4.3655e+06,2.7169e+09,1635.5,3.4825e-09,1.269e-08,3429.8,5.0105e+18,3.5e-05,0,0,-0.68436,-8.1215e+06,3036.1,6.3552e-34,10,2.5052e+22,0,1,20200,0,20200,0,0,0.050111,0,-1.2814e-33,-7.0892e-20,0,2.7221e+09,-4.366e+06,2.7177e+09,1635.5,3.2786e-09,2.9586e-08,3429.8,5.0105e+18,3.5e-05,0,0,-0.68436,-7.315e+06,3036.1,5.2204e-34,10,2.5052e+22,0,1,20200,0,20200,0
0,0.050112,0,5.4199e-34,-1.1393e-19,0,2.7153e+09,-4.3664e+06,2.711e+09,1635.4,2.3224e-10,2.8443e-07,3429.7,5.0107e+18,3.5e-05,0,0,-0.69981,-7.2146e+06,3035.6,8.4128e-37,10,2.5054e+22,0,1,20400,0,20400,0,0,0.05,0,-5.2727e-21,0.00056541,0,2.7111e+09,-1145.4,2.7111e+09,1635.4,6.1393e-07,-1.5112e-06,3429.7,5.0108e+18,3.5e-05,0,0,-0.70515,-7.0972e+06,3035.6,4.3335e-27,10,2.5054e+22,0,1,20400,0,20400,0,0,0.050112,0,-2.6548e-34,-1.1393e-19,0,2.7144e+09,-4.3659e+06,2.7101e+09,1635.4,1.2474e-09,9.5687e-07,3429.7,5.0107e+18,3.5e-05,0,0,-0.70029,-8.1215e+06,3035.5,3.3645e-34,10,2.5054e+22,0,1,20400,0,20400,0,0,0.050112,0,-2.0593e-33,-1.1393e-19,0,2.7152e+09,-4.3663e+06,2.7109e+09,1635.4,1.2024e-09,9.6778e-07,3429.7,5.0107e+18,3.5e-05,0,0,-0.70029,-7.315e+06,3035.6,2.7637e-34,10,2.5054e+22,0,1,20400,0,20400,0
0,0.050113,0,7.4673e-34,-1.5697e-19,0,2.7085e+09,-4.3666e+06,2.7041e+09,1635.3,-3.9664e-11,1.2138e-06,3429.6,5.0109e+18,3.5e-05,0,0,-0.71573,-7.2147e+06,3035,9.3475e-38,10,2.5055e+22,0,1,20600,0,20600,0,0,0.05,0,-7.2645e-21,0.00077899,0,2.7042e+09,5098.5,2.7042e+09,1635.2,1.0516e-06,-1.7244e-06,3429.6,5.011e+18,3.5e-05,0,0,-0.7212,-7.0972e+06,3035,6.5003e-27,10,2.5055e+22,0,1,20600,0,20600,0,0,0.050113,0,-3.6577e-34,-1.5697e-19,0,2.7076e+09,-4.3663e+06,2.7032e+09,1635.3,-9.8769e-10,1.901e-06,3429.6,5.011e+18,3.5e-05,0,0,-0.71622,-8.1215e+06,3034.9,3.7383e-35,10,2.5055e+22,0,1,20600,0,20600,0,0,0.050113,0,-2.8373e-33,-1.5697e-19,0,2.7084e+09,-4.3665e+06,2.704e+09,1635.3,-8.7382e-10,1.906e-06,3429.6,5.011e+18,3.5e-05,0,0,-0.71622,-7.3151e+06,3035,3.0708e-35,10,2.5055e+22,0,1,20600,0,20600,0
